,id,user,url,repository_url,labels_url
10,1437669869,"{'login': 'WindSoilder', 'id': 22256154, 'node_id': 'MDQ6VXNlcjIyMjU2MTU0', 'avatar_url': 'https://avatars.githubusercontent.com/u/22256154?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/WindSoilder', 'html_url': 'https://github.com/WindSoilder', 'followers_url': 'https://api.github.com/users/WindSoilder/followers', 'following_url': 'https://api.github.com/users/WindSoilder/following{/other_user}', 'gists_url': 'https://api.github.com/users/WindSoilder/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/WindSoilder/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/WindSoilder/subscriptions', 'organizations_url': 'https://api.github.com/users/WindSoilder/orgs', 'repos_url': 'https://api.github.com/users/WindSoilder/repos', 'events_url': 'https://api.github.com/users/WindSoilder/events{/privacy}', 'received_events_url': 'https://api.github.com/users/WindSoilder/received_events', 'type': 'User', 'site_admin': False}",https://api.github.com/repos/pandas-dev/pandas/issues/49561,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/49561/labels{/name}
11,1437564458,"{'login': 'topper-123', 'id': 26364415, 'node_id': 'MDQ6VXNlcjI2MzY0NDE1', 'avatar_url': 'https://avatars.githubusercontent.com/u/26364415?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/topper-123', 'html_url': 'https://github.com/topper-123', 'followers_url': 'https://api.github.com/users/topper-123/followers', 'following_url': 'https://api.github.com/users/topper-123/following{/other_user}', 'gists_url': 'https://api.github.com/users/topper-123/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/topper-123/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/topper-123/subscriptions', 'organizations_url': 'https://api.github.com/users/topper-123/orgs', 'repos_url': 'https://api.github.com/users/topper-123/repos', 'events_url': 'https://api.github.com/users/topper-123/events{/privacy}', 'received_events_url': 'https://api.github.com/users/topper-123/received_events', 'type': 'User', 'site_admin': False}",https://api.github.com/repos/pandas-dev/pandas/issues/49560,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/49560/labels{/name}
12,1437421997,"{'login': 'lukemanley', 'id': 8519523, 'node_id': 'MDQ6VXNlcjg1MTk1MjM=', 'avatar_url': 'https://avatars.githubusercontent.com/u/8519523?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/lukemanley', 'html_url': 'https://github.com/lukemanley', 'followers_url': 'https://api.github.com/users/lukemanley/followers', 'following_url': 'https://api.github.com/users/lukemanley/following{/other_user}', 'gists_url': 'https://api.github.com/users/lukemanley/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/lukemanley/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/lukemanley/subscriptions', 'organizations_url': 'https://api.github.com/users/lukemanley/orgs', 'repos_url': 'https://api.github.com/users/lukemanley/repos', 'events_url': 'https://api.github.com/users/lukemanley/events{/privacy}', 'received_events_url': 'https://api.github.com/users/lukemanley/received_events', 'type': 'User', 'site_admin': False}",https://api.github.com/repos/pandas-dev/pandas/issues/49558,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/49558/labels{/name}
13,1437413301,"{'login': 'Th3nn3ss', 'id': 25160953, 'node_id': 'MDQ6VXNlcjI1MTYwOTUz', 'avatar_url': 'https://avatars.githubusercontent.com/u/25160953?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Th3nn3ss', 'html_url': 'https://github.com/Th3nn3ss', 'followers_url': 'https://api.github.com/users/Th3nn3ss/followers', 'following_url': 'https://api.github.com/users/Th3nn3ss/following{/other_user}', 'gists_url': 'https://api.github.com/users/Th3nn3ss/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Th3nn3ss/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Th3nn3ss/subscriptions', 'organizations_url': 'https://api.github.com/users/Th3nn3ss/orgs', 'repos_url': 'https://api.github.com/users/Th3nn3ss/repos', 'events_url': 'https://api.github.com/users/Th3nn3ss/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Th3nn3ss/received_events', 'type': 'User', 'site_admin': False}",https://api.github.com/repos/pandas-dev/pandas/issues/49557,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/49557/labels{/name}
14,1437344089,"{'login': 'ramvikrams', 'id': 106332857, 'node_id': 'U_kgDOBlaCuQ', 'avatar_url': 'https://avatars.githubusercontent.com/u/106332857?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/ramvikrams', 'html_url': 'https://github.com/ramvikrams', 'followers_url': 'https://api.github.com/users/ramvikrams/followers', 'following_url': 'https://api.github.com/users/ramvikrams/following{/other_user}', 'gists_url': 'https://api.github.com/users/ramvikrams/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/ramvikrams/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/ramvikrams/subscriptions', 'organizations_url': 'https://api.github.com/users/ramvikrams/orgs', 'repos_url': 'https://api.github.com/users/ramvikrams/repos', 'events_url': 'https://api.github.com/users/ramvikrams/events{/privacy}', 'received_events_url': 'https://api.github.com/users/ramvikrams/received_events', 'type': 'User', 'site_admin': False}",https://api.github.com/repos/pandas-dev/pandas/issues/49556,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/49556/labels{/name}
15,1437318794,"{'login': 'Th3nn3ss', 'id': 25160953, 'node_id': 'MDQ6VXNlcjI1MTYwOTUz', 'avatar_url': 'https://avatars.githubusercontent.com/u/25160953?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Th3nn3ss', 'html_url': 'https://github.com/Th3nn3ss', 'followers_url': 'https://api.github.com/users/Th3nn3ss/followers', 'following_url': 'https://api.github.com/users/Th3nn3ss/following{/other_user}', 'gists_url': 'https://api.github.com/users/Th3nn3ss/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Th3nn3ss/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Th3nn3ss/subscriptions', 'organizations_url': 'https://api.github.com/users/Th3nn3ss/orgs', 'repos_url': 'https://api.github.com/users/Th3nn3ss/repos', 'events_url': 'https://api.github.com/users/Th3nn3ss/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Th3nn3ss/received_events', 'type': 'User', 'site_admin': False}",https://api.github.com/repos/pandas-dev/pandas/issues/49555,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/49555/labels{/name}
16,1437314863,"{'login': 'csala', 'id': 6129283, 'node_id': 'MDQ6VXNlcjYxMjkyODM=', 'avatar_url': 'https://avatars.githubusercontent.com/u/6129283?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/csala', 'html_url': 'https://github.com/csala', 'followers_url': 'https://api.github.com/users/csala/followers', 'following_url': 'https://api.github.com/users/csala/following{/other_user}', 'gists_url': 'https://api.github.com/users/csala/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/csala/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/csala/subscriptions', 'organizations_url': 'https://api.github.com/users/csala/orgs', 'repos_url': 'https://api.github.com/users/csala/repos', 'events_url': 'https://api.github.com/users/csala/events{/privacy}', 'received_events_url': 'https://api.github.com/users/csala/received_events', 'type': 'User', 'site_admin': False}",https://api.github.com/repos/pandas-dev/pandas/issues/49553,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/49553/labels{/name}
17,1437194901,"{'login': 'rhshadrach', 'id': 45562402, 'node_id': 'MDQ6VXNlcjQ1NTYyNDAy', 'avatar_url': 'https://avatars.githubusercontent.com/u/45562402?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/rhshadrach', 'html_url': 'https://github.com/rhshadrach', 'followers_url': 'https://api.github.com/users/rhshadrach/followers', 'following_url': 'https://api.github.com/users/rhshadrach/following{/other_user}', 'gists_url': 'https://api.github.com/users/rhshadrach/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/rhshadrach/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/rhshadrach/subscriptions', 'organizations_url': 'https://api.github.com/users/rhshadrach/orgs', 'repos_url': 'https://api.github.com/users/rhshadrach/repos', 'events_url': 'https://api.github.com/users/rhshadrach/events{/privacy}', 'received_events_url': 'https://api.github.com/users/rhshadrach/received_events', 'type': 'User', 'site_admin': False}",https://api.github.com/repos/pandas-dev/pandas/issues/49551,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/49551/labels{/name}
18,1437021063,"{'login': 'rhshadrach', 'id': 45562402, 'node_id': 'MDQ6VXNlcjQ1NTYyNDAy', 'avatar_url': 'https://avatars.githubusercontent.com/u/45562402?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/rhshadrach', 'html_url': 'https://github.com/rhshadrach', 'followers_url': 'https://api.github.com/users/rhshadrach/followers', 'following_url': 'https://api.github.com/users/rhshadrach/following{/other_user}', 'gists_url': 'https://api.github.com/users/rhshadrach/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/rhshadrach/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/rhshadrach/subscriptions', 'organizations_url': 'https://api.github.com/users/rhshadrach/orgs', 'repos_url': 'https://api.github.com/users/rhshadrach/repos', 'events_url': 'https://api.github.com/users/rhshadrach/events{/privacy}', 'received_events_url': 'https://api.github.com/users/rhshadrach/received_events', 'type': 'User', 'site_admin': False}",https://api.github.com/repos/pandas-dev/pandas/issues/49543,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/49543/labels{/name}
19,1436725261,"{'login': 'topper-123', 'id': 26364415, 'node_id': 'MDQ6VXNlcjI2MzY0NDE1', 'avatar_url': 'https://avatars.githubusercontent.com/u/26364415?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/topper-123', 'html_url': 'https://github.com/topper-123', 'followers_url': 'https://api.github.com/users/topper-123/followers', 'following_url': 'https://api.github.com/users/topper-123/following{/other_user}', 'gists_url': 'https://api.github.com/users/topper-123/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/topper-123/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/topper-123/subscriptions', 'organizations_url': 'https://api.github.com/users/topper-123/orgs', 'repos_url': 'https://api.github.com/users/topper-123/repos', 'events_url': 'https://api.github.com/users/topper-123/events{/privacy}', 'received_events_url': 'https://api.github.com/users/topper-123/received_events', 'type': 'User', 'site_admin': False}",https://api.github.com/repos/pandas-dev/pandas/issues/49540,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/49540/labels{/name}
